round,client_id,mec_id,uplink_mbps,latency_ms,packet_loss
378,12,1,70.1894,151.223,0.620827
378,13,1,43.78,130.777,0.770989
378,14,3,29.2624,248.381,0.823598
378,15,1,21.2925,162.752,0.866421
378,16,1,105.293,153.779,0.445334
378,17,3,78.2604,151.322,0.571336
378,18,3,33.1927,153.896,0.803247
378,19,3,50.5633,180.222,0.713748
379,0,3,47.441,200.589,0.730567
379,1,3,44.7395,136.255,0.751296
379,2,2,46.1197,194.657,0.737304
379,3,2,35.869,216.033,0.790119
379,4,2,90.977,110.915,0.507212
379,5,2,58.6679,139.697,0.672828
379,6,1,29.4728,160.723,0.826049
379,7,3,54.4684,185.985,0.700639
379,8,3,61.521,116.342,0.658102
379,9,1,61.3106,173.217,0.663197
379,10,2,32.9991,191.482,0.804802
379,11,2,45.8672,317.032,0.746329
379,12,1,70.3998,151.965,0.620876
379,13,1,43.9399,130.885,0.769649
379,14,3,29.2708,248.355,0.82389
379,15,1,21.4187,162.776,0.866514
379,16,1,105.621,154.078,0.445284
379,17,3,78.2772,151.327,0.572422
379,18,3,33.2264,153.911,0.803593
379,19,3,50.5802,180.21,0.714502
380,0,3,47.5504,200.527,0.731102
380,1,3,44.933,137.439,0.751647
380,2,2,46.1365,194.652,0.737994
380,3,2,35.8858,215.993,0.790584
380,4,2,91.0022,110.937,0.508377
380,5,2,58.6679,139.697,0.673644
380,6,1,29.6075,160.77,0.826248
380,7,3,54.6114,186.262,0.700306
380,8,3,61.664,116.458,0.659
380,9,1,61.5125,173.199,0.663738
380,10,2,33.016,191.472,0.805143
380,11,2,45.8672,317.032,0.746048
380,12,1,70.6187,152.641,0.620967
380,13,1,44.0662,130.957,0.768273
380,14,3,29.3887,248.003,0.824267
380,15,1,21.646,162.569,0.866736
380,16,1,105.949,154.366,0.44532
380,17,3,78.3782,151.33,0.57333
380,18,3,33.3189,153.924,0.804023
380,19,3,50.6222,180.196,0.715209
381,0,3,47.6346,200.48,0.731807
381,1,3,45.0088,137.822,0.751912
381,2,2,46.1533,194.645,0.738594
381,3,2,35.8858,215.993,0.791004
381,4,2,91.2631,110.977,0.50958
381,5,3,58.7942,140.096,0.674457
381,6,1,29.7337,160.8,0.826703
381,7,3,54.8218,186.424,0.699888
381,8,3,61.7398,116.507,0.659893
381,9,1,61.7398,173.124,0.664275
381,10,2,33.0412,191.462,0.805525
381,11,2,45.8672,317.032,0.745769
381,12,1,70.8711,153.296,0.621144
381,13,2,44.0998,130.992,0.766647
381,14,3,29.456,247.779,0.824512
381,15,1,21.8059,162.652,0.86687
381,16,1,106.311,154.617,0.445872
381,17,3,78.4876,151.319,0.574362
381,18,3,33.3779,153.929,0.804451
381,19,3,50.6643,180.199,0.715869
382,0,3,47.7356,200.369,0.732508
382,1,3,45.0593,137.848,0.751917
382,2,2,46.1954,194.653,0.739235
382,3,2,35.9111,215.95,0.791465
382,4,2,91.6671,111.155,0.510819
382,5,3,58.9625,141.066,0.675222
382,6,1,29.8011,160.829,0.826856
382,7,3,54.9565,186.388,0.70033
382,8,3,61.866,116.606,0.660782
382,9,1,61.9081,173.136,0.664981
382,10,2,33.0496,191.468,0.805947
382,11,2,45.8672,317.032,0.745448
382,12,1,71.1236,153.885,0.621321
382,13,2,44.1251,131.03,0.764643
382,14,3,29.5654,247.507,0.824885
382,15,1,21.9994,162.738,0.866961
382,16,1,106.673,154.856,0.446035
382,17,3,78.5802,151.318,0.575475
382,18,3,33.4199,153.926,0.804919
382,19,3,50.6896,180.193,0.716569
383,0,3,47.7776,200.318,0.733205
383,1,3,45.1266,137.898,0.752308
383,2,2,46.2375,194.62,0.739915
383,3,2,35.9784,215.879,0.792009
383,4,2,92.0374,111.521,0.512051
383,5,3,59.1224,142.057,0.676068
383,6,1,29.902,160.857,0.826966
383,7,3,55.108,186.378,0.700556
383,8,3,61.9333,116.658,0.661667
383,9,1,62.0428,173.098,0.665641
383,10,2,33.0917,191.446,0.80641
383,11,2,45.9009,320.204,0.745128
383,12,1,71.5781,154.044,0.621453
383,13,2,44.184,131.075,0.76265
383,14,3,29.6243,247.312,0.825342
383,15,1,22.1172,162.819,0.867009
383,16,2,106.807,154.963,0.446068
383,17,3,78.6139,151.314,0.576581
383,18,3,33.4452,153.943,0.805427
383,19,3,50.7569,180.194,0.717222
384,0,3,47.8029,200.303,0.733899
384,1,3,45.1771,137.945,0.752057
384,2,2,46.3217,194.578,0.740591
384,3,2,36.0457,215.756,0.792549
384,4,2,92.2983,112.043,0.51332
384,5,3,59.2739,143.04,0.676911
384,6,1,29.9946,160.857,0.827032
384,7,3,55.2258,186.699,0.700482
384,8,3,62.0343,116.748,0.662546
384,9,1,62.1858,173.088,0.666212
384,10,2,33.1675,191.411,0.806914
384,11,2,45.9261,320.119,0.744896
384,12,1,72.1083,153.1,0.6215
384,13,2,44.2092,131.089,0.760667
384,14,3,29.7001,247.107,0.825796
384,15,1,22.2098,162.809,0.867226
384,16,2,106.85,154.976,0.446059
384,17,3,78.6644,151.329,0.577682
384,18,3,33.4704,153.962,0.805933
384,19,3,50.7821,180.204,0.717957
385,0,3,47.8197,200.285,0.734589
385,1,3,45.236,137.974,0.751892
385,2,2,46.3469,194.582,0.741221
385,3,2,36.0794,215.723,0.793045
385,4,2,92.5676,112.597,0.51454
385,5,3,59.4338,144.051,0.677748
385,6,1,30.0956,160.818,0.826885
385,7,3,55.3857,187.152,0.700706
385,8,3,62.0764,116.795,0.663421
385,9,1,62.3457,173.133,0.666567
385,10,2,33.1843,191.393,0.807414
385,11,2,45.9261,320.119,0.744792
385,12,1,72.6217,152.166,0.621716
385,13,2,44.2429,131.148,0.758694
385,14,3,29.7169,247.055,0.826248
385,15,1,22.3276,162.857,0.867358
385,16,2,106.858,154.975,0.446051
385,17,3,78.6728,151.327,0.578777
385,18,3,33.5293,153.989,0.806437
385,19,3,50.799,180.197,0.718646
386,0,3,47.8534,200.265,0.735275
386,1,3,45.2528,137.982,0.751092
386,2,2,46.3469,194.582,0.74189
386,3,2,36.0794,215.723,0.79358
386,4,2,92.7948,113.125,0.515795
386,5,3,59.5853,145.013,0.67854
386,6,1,30.2134,160.862,0.826824
386,7,3,55.5793,187.781,0.700929
386,8,3,62.1017,116.824,0.664292
386,9,1,62.6066,173.095,0.666751
386,10,2,33.1843,191.393,0.807912
386,11,2,45.9261,320.119,0.744731
386,12,1,73.135,151.245,0.621846
386,13,2,44.2513,131.151,0.756732
386,14,3,29.7506,246.969,0.826697
386,15,1,22.4623,162.918,0.867235
386,16,2,106.866,154.978,0.445999
386,17,3,78.6896,151.337,0.579824
386,18,3,33.5378,154.003,0.806895
386,19,3,50.799,180.197,0.719374
387,0,3,47.8534,200.265,0.735958
387,1,3,45.2528,137.982,0.750719
387,2,2,46.3469,194.582,0.742514
387,3,2,36.0962,215.697,0.79407
387,4,2,92.7948,113.125,0.517002
387,5,3,59.7452,146.055,0.679369
387,6,1,30.2724,160.896,0.826975
387,7,3,55.7897,188.373,0.701404
387,8,3,62.1017,116.824,0.665158
387,9,1,62.7076,173.109,0.667357
387,10,2,33.1843,191.393,0.808408
387,11,2,45.9261,320.119,0.744248
387,12,1,73.6484,150.343,0.621976
387,13,2,44.2513,131.151,0.755287
387,14,3,29.7506,246.969,0.827144
387,15,1,22.5885,162.995,0.867281
387,16,2,106.866,154.978,0.446075
387,17,3,78.6896,151.337,0.580908
387,18,3,33.5462,153.998,0.807393
387,19,3,50.799,180.197,0.720098
388,0,3,47.8534,200.265,0.736607
388,1,3,45.2528,137.982,0.750485
388,2,2,46.3469,194.582,0.743103
388,3,2,36.0962,215.697,0.794525
388,4,2,92.7948,113.125,0.518223
388,5,3,59.9135,147.021,0.680165
388,6,1,30.3313,160.94,0.826964
388,7,3,55.958,189.135,0.70189
388,8,3,62.1101,116.833,0.665992
388,9,1,62.7918,173.083,0.66789
388,10,2,33.1843,191.393,0.808825
388,11,2,45.9261,320.119,0.7442
388,12,1,74.0776,149.901,0.622037
388,13,2,44.2513,131.151,0.754661
388,14,3,29.7506,246.969,0.827554
388,15,1,22.6475,162.984,0.867375
388,16,2,106.866,154.978,0.44609
388,17,3,78.6896,151.337,0.581962
388,18,3,33.5462,153.998,0.807855
388,19,1,50.8579,180.18,0.720788
389,0,3,47.8702,200.256,0.737072
389,1,3,45.2697,137.994,0.7502
389,2,2,46.3469,194.582,0.74372
389,3,2,36.0962,215.697,0.794968
389,4,2,92.8116,113.192,0.519418
389,5,3,60.0734,147.95,0.680986
389,6,1,30.4407,160.96,0.826819
389,7,3,56.1263,189.891,0.70194
389,8,3,62.1101,116.833,0.666554
389,9,1,62.9012,173.035,0.66769
389,10,2,33.1843,191.393,0.809315
389,11,2,45.9261,320.119,0.744814
389,12,1,74.3301,150.4,0.621913
389,13,2,44.2513,131.151,0.754492
389,14,3,29.7506,246.969,0.827871
389,15,1,22.7569,162.96,0.867
389,16,2,106.866,154.978,0.445828
389,17,3,78.6896,151.337,0.582951
389,18,3,33.5546,153.991,0.808137
389,19,1,50.9168,180.172,0.721336
390,0,3,47.9123,200.213,0.737116
390,1,3,45.2781,137.99,0.750084
390,2,2,46.3806,194.559,0.744292
390,3,2,36.1131,215.668,0.795409
390,4,2,92.9631,113.56,0.520564
390,5,3,60.2754,148.972,0.681803
390,6,1,30.5585,160.934,0.826549
390,7,3,56.261,190.399,0.70157
390,8,3,62.1606,116.869,0.666779
390,9,1,63.0527,172.992,0.667324
390,10,2,33.1927,191.379,0.80972
390,11,2,45.9345,320.09,0.745468
390,12,2,74.49,150.71,0.621831
390,13,2,44.3102,131.153,0.754532
390,14,3,29.7926,246.876,0.827766
390,15,1,22.9757,162.816,0.866292
390,16,2,106.866,154.978,0.445652
390,17,3,78.7233,151.333,0.583305
390,18,3,33.563,153.997,0.808167
390,19,1,51.1524,180.025,0.72184
391,0,3,47.9628,200.181,0.737369
391,1,3,45.3959,138.058,0.750555
391,2,2,46.4984,194.487,0.744778
391,3,2,36.1888,215.589,0.795847
391,4,2,93.2493,113.974,0.520281
391,5,3,60.5026,149.718,0.681611
391,6,1,30.7941,160.767,0.826447
391,7,3,56.3199,190.387,0.701704
391,8,3,62.2447,116.928,0.667211
391,9,1,63.3304,172.956,0.667169
391,10,2,33.2348,191.347,0.81008
391,11,2,45.9934,319.908,0.746117
391,12,2,74.591,150.726,0.621541
391,13,2,44.4196,131.181,0.755034
391,14,3,29.8516,246.683,0.827871
391,15,1,23.2534,162.602,0.865796
391,16,2,106.866,154.978,0.445226
391,17,3,78.7906,151.342,0.583909
391,18,3,33.6051,154.011,0.808322
391,19,1,51.4807,179.769,0.722425
392,0,3,48.0217,200.136,0.737662
392,1,3,45.5053,138.115,0.750939
392,2,2,46.5489,194.467,0.745261
392,3,2,36.2982,215.475,0.796284
392,4,2,93.7037,114.164,0.519374
392,5,3,60.7046,150.46,0.681545
392,6,1,31.0803,160.707,0.826555
392,7,3,56.3704,190.359,0.701795
392,8,3,62.3457,116.994,0.667516
392,9,1,63.6165,172.874,0.667098
392,10,2,33.3189,191.275,0.810522
392,11,2,46.0776,319.664,0.746764
392,12,2,74.6752,150.719,0.621211
392,13,2,44.487,131.199,0.755491
392,14,3,29.9273,246.433,0.827808
392,15,1,23.4722,162.54,0.865303
392,16,3,106.892,154.984,0.444885
392,17,3,78.8832,151.351,0.584635
392,18,3,33.6388,154.02,0.808643
392,19,1,51.7163,179.647,0.722923
393,0,3,48.0974,200.064,0.738078
393,1,3,45.5558,138.137,0.751197
393,2,2,46.6331,194.423,0.745533
393,3,2,36.3571,215.397,0.796468
393,4,2,94.133,114.239,0.518721
393,5,3,60.8898,151.364,0.681563
393,6,1,31.4085,160.288,0.826579
393,7,3,56.3872,190.35,0.70172
393,8,3,62.3794,117.026,0.667944
393,9,1,63.9111,172.748,0.667402
393,10,2,33.3863,191.229,0.81067
393,11,2,46.1365,319.49,0.747407
393,12,2,74.7509,150.723,0.620216
393,13,2,44.5543,131.266,0.755862
393,14,3,29.9778,246.276,0.827954
393,15,1,23.6742,162.496,0.864937
393,16,3,106.908,154.987,0.445921
393,17,3,78.9168,151.353,0.585523
393,18,3,33.664,154.026,0.809046
393,19,1,51.9604,179.535,0.723335
394,0,3,48.1395,200.039,0.738659
394,1,3,45.6147,138.181,0.75162
394,2,2,46.6667,194.402,0.74597
394,3,2,36.3992,215.364,0.796652
394,4,2,94.5538,114.057,0.518652
394,5,3,61.0497,152.242,0.681622
394,6,1,31.6862,160.378,0.826562
394,7,3,56.404,190.345,0.701853
394,8,3,62.4131,117.048,0.66837
394,9,1,64.1972,172.712,0.667581
394,10,2,33.4284,191.199,0.810901
394,11,2,46.1786,319.336,0.747923
394,12,2,74.8435,150.749,0.618644
394,13,2,44.6216,131.327,0.756314
394,14,3,30.0199,246.16,0.828016
394,15,1,23.7836,162.513,0.864905
394,16,3,106.942,154.985,0.4472
394,17,3,78.9421,151.357,0.586324
394,18,3,33.664,154.026,0.809364
394,19,1,52.1708,179.408,0.723953
395,0,3,48.1732,200.021,0.739154
395,1,3,45.6568,138.197,0.751916
395,2,2,46.7509,194.344,0.746488
395,3,2,36.4834,215.25,0.797041
395,4,2,94.9914,114.036,0.518502
395,5,3,61.2937,153.125,0.681639
395,6,1,31.8798,160.419,0.826337
395,7,3,56.4377,190.317,0.701736
395,8,3,62.4467,117.067,0.669042
395,9,1,64.4076,172.671,0.667426
395,10,2,33.4704,191.166,0.811296
395,11,2,46.2459,319.138,0.74856
395,12,2,74.9276,150.763,0.61708
395,13,2,44.7058,131.396,0.756847
395,14,3,30.0367,246.099,0.828326
395,15,1,23.9435,162.433,0.864625
395,16,3,106.984,154.983,0.448514
395,17,3,78.9842,151.368,0.587287
395,18,2,33.7145,154.045,0.809597
395,19,1,52.3896,179.322,0.724568
396,0,3,48.2068,200.018,0.739729
396,1,3,45.682,138.198,0.752501
396,2,2,46.793,194.316,0.747127
396,3,2,36.5844,215.094,0.797553
396,4,2,95.3533,114.026,0.519013
396,5,3,61.5462,153.825,0.681698
396,6,1,32.0397,160.465,0.826321
396,7,3,56.4629,190.293,0.701414
396,8,3,62.4804,117.083,0.669753
396,9,1,64.6685,172.598,0.667108
396,10,2,33.5293,191.163,0.811772
396,11,2,46.2964,318.965,0.749194
396,12,2,74.995,150.759,0.615525
396,13,2,44.79,131.445,0.757419
396,14,3,30.0535,246.025,0.828635
396,15,1,24.0782,162.438,0.864305
396,16,3,107.018,154.993,0.449905
396,17,3,79.0178,151.371,0.588286
396,18,2,33.7902,154.056,0.810036
396,19,1,52.4822,179.295,0.725262
397,0,3,48.2405,199.99,0.740383
397,1,3,45.7073,138.198,0.753123
397,2,2,46.8771,194.249,0.747763
397,3,2,36.6601,215.015,0.79798
397,4,2,95.7152,113.92,0.520223
397,5,3,61.8239,154.486,0.681756
397,6,1,32.2669,160.442,0.826469
397,7,3,56.4798,190.282,0.701134
397,8,3,62.5225,117.095,0.670583
397,9,1,65.0052,172.394,0.667532
397,10,2,33.664,191.038,0.812245
397,11,2,46.3806,318.663,0.749825
397,12,2,75.1044,150.755,0.613976
397,13,2,44.8657,131.497,0.758029
397,14,3,30.1209,245.877,0.829066
397,15,1,24.297,162.313,0.864069
397,16,3,107.077,154.997,0.451288
397,17,3,79.0515,151.372,0.589322
397,18,2,33.9165,154.065,0.810472
397,19,1,52.7178,179.191,0.725953
398,0,3,48.2994,199.94,0.741035
398,1,3,45.7746,138.235,0.753784
398,2,2,47.0034,194.142,0.748437
398,3,2,36.7695,214.899,0.798528
398,4,2,95.9929,113.972,0.521426
398,5,3,62.1101,155.018,0.681732
398,6,1,32.4521,160.426,0.826575
398,7,3,56.5303,190.236,0.701143
398,8,3,62.5477,117.121,0.67141
398,9,1,65.3587,172.337,0.668079
398,10,2,33.7734,190.923,0.812757
398,11,2,46.4563,318.421,0.750494
398,12,2,75.2559,150.753,0.612519
398,13,2,45.0088,131.605,0.758677
398,14,3,30.1714,245.739,0.829536
398,15,1,24.5663,162.376,0.864122
398,16,3,107.161,155.022,0.452706
398,17,3,79.1188,151.379,0.590393
398,18,2,34.0764,154.143,0.810989
398,19,1,52.9619,179.099,0.726353
399,0,3,48.3415,199.91,0.741642
399,1,3,45.8672,138.325,0.754318
399,2,2,47.1969,193.991,0.749067
399,3,2,36.9126,214.667,0.799032
399,4,2,96.2959,114.1,0.522501
399,5,3,62.3794,155.693,0.681749
399,6,1,32.7046,160.443,0.826558
399,7,3,56.5892,190.189,0.70103
399,8,3,62.5982,117.162,0.672232
399,9,1,65.6196,172.147,0.668376
399,10,2,33.9417,190.692,0.813226
399,11,2,46.6246,317.864,0.751118
399,12,2,75.4242,150.763,0.612257
399,13,2,45.1771,131.656,0.759281
399,14,3,30.2555,245.438,0.829963
399,15,1,24.7683,162.495,0.863888
399,16,3,107.237,155.032,0.454076
399,17,3,79.1861,151.394,0.591418
399,18,2,34.2026,154.187,0.811421
399,19,1,53.2396,178.984,0.726669
400,0,3,48.392,199.851,0.742082
400,1,3,45.9261,138.345,0.754767
400,2,2,47.3484,193.811,0.749489
400,3,2,37.0556,214.402,0.799452
400,4,2,96.6493,114.143,0.522711
400,5,3,62.6403,156.331,0.681562
400,6,1,32.9739,160.312,0.826377
400,7,3,56.6228,190.184,0.701449
400,8,3,62.6487,117.202,0.672682
400,9,1,65.9646,171.948,0.668058
400,10,2,34.0427,190.66,0.81361
400,11,2,46.7425,317.448,0.751657
400,12,2,75.6093,150.79,0.612775
400,13,2,45.4127,131.785,0.759555
400,14,3,30.3313,245.192,0.830142
400,15,1,24.9871,162.449,0.863123
400,16,3,107.296,155.034,0.455438
400,17,3,79.2366,151.395,0.592233
400,18,2,34.3541,154.204,0.811769
400,19,1,53.4753,178.867,0.726246
401,0,3,48.4257,199.842,0.742398
401,1,3,46.0019,138.394,0.754929
401,2,2,47.4831,193.685,0.7495
401,3,2,37.1987,214.189,0.799543
401,4,2,97.0786,114.02,0.522552
401,5,3,62.8675,157.027,0.681293
401,6,1,33.2516,160.155,0.825462
401,7,3,56.6481,190.176,0.701947
401,8,3,62.7076,117.241,0.673211
401,9,1,66.2423,171.735,0.667701
401,10,2,34.1858,190.46,0.81387
401,11,2,46.8435,317.076,0.751908
401,12,2,75.8366,150.79,0.61325
401,13,2,45.5642,131.855,0.759623
401,14,3,30.3733,245.065,0.830279
401,15,1,25.2985,162.327,0.862117
401,16,3,107.388,155.052,0.456794
401,17,3,79.2787,151.403,0.592881
401,18,2,34.514,154.273,0.812074
401,19,1,53.7951,178.627,0.725213
402,0,3,48.493,199.789,0.742712
402,1,3,46.086,138.431,0.755008
402,2,2,47.5925,193.603,0.749878
402,3,2,37.325,214.047,0.799552
402,4,2,97.5078,114.054,0.52158
402,5,3,63.1032,157.767,0.681067
402,6,1,33.5714,160.14,0.824674
402,7,3,56.6818,190.15,0.702402
402,8,3,62.7749,117.307,0.673453
402,9,1,66.4443,171.702,0.667101
402,10,2,34.2784,190.354,0.813925
402,11,2,46.9276,316.796,0.752117
402,12,2,75.946,150.817,0.613844
402,13,2,45.682,131.942,0.759894
402,14,3,30.4407,244.872,0.830293
402,15,1,25.4668,162.432,0.86136
402,16,3,107.472,155.037,0.458021
402,17,3,79.3208,151.411,0.593526
402,18,2,34.6403,154.328,0.812378
402,19,1,54.098,178.502,0.724756
403,0,3,48.5267,199.771,0.743105
403,1,3,46.1533,138.485,0.755371
403,2,2,47.643,193.558,0.750132
403,3,2,37.3755,213.969,0.799724
403,4,2,97.7434,114.533,0.520897
403,5,3,63.3304,158.407,0.680963
403,6,1,33.7734,160.237,0.823525
403,7,3,56.7323,190.117,0.703058
403,8,3,62.8423,117.339,0.67414
403,9,1,66.6042,171.68,0.666464
403,10,2,34.3457,190.286,0.814061
403,11,2,46.9781,316.656,0.752528
403,12,2,76.0049,150.826,0.614394
403,13,2,45.7578,131.968,0.760083
403,14,3,30.5248,244.666,0.830511
403,15,1,25.6688,162.467,0.86081
403,16,3,107.548,155.037,0.459283
403,17,3,79.3629,151.425,0.594371
403,18,2,34.7076,154.302,0.812761
403,19,1,54.3,178.472,0.724179
404,0,3,48.5603,199.74,0.743538
404,1,3,46.1954,138.532,0.755652
404,2,2,47.6766,193.517,0.750547
404,3,2,37.426,213.919,0.800016
404,4,2,97.9033,115.113,0.519934
404,5,3,63.5324,159.189,0.680982
404,6,1,34.0427,160.252,0.822543
404,7,3,56.7491,190.115,0.703711
404,8,3,62.8759,117.372,0.674743
404,9,1,66.7389,171.69,0.666032
404,10,2,34.4046,190.256,0.814278
404,11,2,47.0118,316.558,0.752937
404,12,2,76.0217,150.834,0.614983
404,13,2,45.7915,132,0.760433
404,14,3,30.5585,244.58,0.830767
404,15,1,25.7698,162.526,0.860708
404,16,3,107.59,155.029,0.460416
404,17,3,79.3881,151.437,0.595252
404,18,2,34.7412,154.324,0.813224
404,19,1,54.4431,178.445,0.723928
405,0,3,48.6445,199.693,0.743968
405,1,3,46.2712,138.561,0.756093
405,2,2,47.744,193.473,0.750798
405,3,2,37.4849,213.832,0.800024
405,4,2,97.9875,115.58,0.519096
405,5,3,63.8185,159.808,0.680597
405,6,1,34.312,160.302,0.82201
405,7,3,56.7912,190.094,0.70432
405,8,3,62.9096,117.396,0.675464
405,9,1,66.9493,171.695,0.665804
405,10,2,34.4719,190.201,0.814533
405,11,2,47.0875,316.353,0.753183
405,12,2,76.1227,150.86,0.615487
405,13,2,45.842,132.042,0.760619
405,14,3,30.6258,244.384,0.831104
405,15,1,25.9381,162.599,0.860243
405,16,3,107.708,155.042,0.461545
405,17,3,79.3881,151.437,0.596047
405,18,2,34.8338,154.38,0.813402
405,19,1,54.6535,178.395,0.723639
406,0,3,48.7286,199.652,0.744477
406,1,3,46.3637,138.595,0.756572
406,2,2,47.8365,193.407,0.751169
406,3,2,37.6111,213.658,0.800073
406,4,2,97.9959,115.733,0.518545
406,5,3,64.1383,160.212,0.680173
406,6,1,34.5898,160.266,0.821803
406,7,3,56.8585,190.073,0.704927
406,8,3,62.9348,117.415,0.676101
406,9,1,67.2607,171.627,0.665175
406,10,2,34.5477,190.108,0.814667
406,11,2,47.239,315.842,0.753628
406,12,2,76.2153,150.877,0.61607
406,13,2,45.9093,132.109,0.760805
406,14,3,30.71,244.157,0.831358
406,15,1,26.2916,162.432,0.859942
406,16,3,107.826,155.054,0.462748
406,17,0,79.3965,151.466,0.59688
406,18,2,34.9012,154.361,0.813458
406,19,1,54.8639,178.291,0.723875
407,0,3,48.838,199.608,0.744902
407,1,3,46.49,138.663,0.757048
407,2,2,47.887,193.361,0.751377
407,3,2,37.7037,213.507,0.800161
407,4,2,98.0885,117.406,0.517877
407,5,3,64.7275,159.777,0.67967
407,6,1,34.8591,160.045,0.821194
407,7,3,56.9006,190.046,0.70557
407,8,3,62.9685,117.438,0.676694
407,9,1,67.5973,171.49,0.664589
407,10,2,34.615,190.088,0.814559
407,11,2,47.3568,315.466,0.75375
407,12,2,76.2995,150.896,0.616489
407,13,2,45.9934,132.179,0.760949
407,14,3,30.8278,243.896,0.83153
407,15,1,26.4767,162.528,0.85924
407,16,3,107.918,155.052,0.463784
407,17,2,79.4639,151.482,0.597587
407,18,2,35.0526,154.398,0.813352
407,19,1,55.1332,178.162,0.723386
408,0,3,48.9643,199.513,0.745246
408,1,3,46.6078,138.743,0.757201
408,2,2,47.9628,193.261,0.751384
408,3,2,37.771,213.445,0.800088
408,4,2,98.2568,118.136,0.517692
408,5,3,65.0978,159.582,0.67905
408,6,1,35.1452,160.112,0.820669
408,7,3,56.9006,190.046,0.70601
408,8,3,63.0274,117.482,0.677365
408,9,1,67.875,171.362,0.663765
408,10,2,34.7244,190.051,0.81433
408,11,2,47.4326,315.223,0.753831
408,12,2,76.392,150.896,0.616705
408,13,2,46.086,132.267,0.760892
408,14,3,30.9036,243.698,0.831662
408,15,1,26.7208,162.659,0.85826
408,16,3,107.952,155.061,0.464655
408,17,2,79.6069,151.507,0.598331
408,18,2,35.1452,154.442,0.812966
408,19,1,55.3773,178.062,0.72282
409,0,3,49.0737,199.453,0.745668
409,1,3,46.7509,138.755,0.757474
409,2,2,48.089,193.206,0.751031
409,3,2,37.8972,213.254,0.799976
409,4,2,98.4924,118.706,0.517469
409,5,3,65.628,158.65,0.678553
409,6,1,35.4734,160.155,0.819946
409,7,2,57.0352,189.902,0.706487
409,8,3,63.12,117.557,0.677872
409,9,1,68.3043,171.154,0.663225
409,10,2,34.8422,189.882,0.814023
409,11,2,47.6093,314.582,0.753792
409,12,2,76.5856,150.878,0.616881
409,13,2,46.187,132.34,0.760596
409,14,3,31.055,243.298,0.831672
409,15,1,27.0659,161.945,0.857726
409,16,3,108.061,155.066,0.465562
409,17,2,79.8089,151.502,0.598991
409,18,2,35.322,154.443,0.812823
409,19,1,55.6803,177.949,0.722336
410,0,3,49.1663,199.388,0.746008
410,1,3,46.894,138.878,0.757745
410,2,2,48.3163,192.985,0.750918
410,3,2,38.1666,212.795,0.799744
410,4,2,98.8964,119.097,0.516848
410,5,3,66.1329,157.669,0.678098
410,6,1,35.7764,160.075,0.819027
410,7,2,57.2456,189.76,0.706963
410,8,3,63.2547,117.673,0.678378
410,9,1,68.6156,170.943,0.662568
410,10,2,35.0779,189.599,0.813997
410,11,2,47.8534,313.74,0.753833
410,12,2,76.8465,150.824,0.616856
410,13,2,46.3637,132.387,0.76018
410,14,3,31.1476,243.094,0.831723
410,15,1,27.4109,161.579,0.856715
410,16,3,108.146,155.071,0.466624
410,17,2,80.1203,151.446,0.599729
410,18,2,35.5576,154.329,0.81256
410,19,1,55.9832,177.801,0.721774
411,0,3,49.242,199.329,0.746426
411,1,3,47.0454,138.956,0.757935
411,2,2,48.5182,192.846,0.750886
411,3,2,38.5705,211.754,0.799634
411,4,2,99.435,119.127,0.51611
411,5,3,66.6042,156.785,0.677805
411,6,1,36.0794,159.703,0.818193
411,7,2,57.4897,189.563,0.707595
411,8,3,63.3136,117.705,0.67888
411,9,1,69.0954,170.468,0.662034
411,10,2,35.2883,189.301,0.813852
411,11,2,48.0806,312.964,0.753873
411,12,2,77.1326,150.711,0.616791
411,13,2,46.6078,132.486,0.760006
411,14,3,31.2402,242.923,0.831893
411,15,1,27.6718,161.603,0.855868
411,16,3,108.255,155.07,0.467442
411,17,2,80.5159,151.378,0.600502
411,18,2,35.8606,154.197,0.812298
411,19,1,56.2694,177.622,0.720897
412,0,3,49.343,199.238,0.746802
412,1,3,47.2306,139.069,0.758125
412,2,2,48.7455,192.605,0.750973
412,3,2,38.8651,211.174,0.799523
412,4,2,99.9063,118.789,0.515097
412,5,3,67.126,155.904,0.677473
412,6,1,36.2982,159.747,0.817243
412,7,2,57.7338,189.298,0.708184
412,8,3,63.3641,117.753,0.67938
412,9,1,69.4488,170.058,0.661939
412,10,2,35.465,189.14,0.813945
412,11,2,48.2405,312.422,0.754152
412,12,2,77.4272,150.614,0.617163
412,13,2,46.8098,132.509,0.760032
412,14,3,31.4506,242.335,0.831983
412,15,1,28,161.244,0.855344
412,16,3,108.39,155.1,0.468415
412,17,2,80.8525,151.272,0.601271
412,18,2,36.1131,154.108,0.812237
412,19,1,56.5892,177.398,0.720183
413,0,3,49.4608,199.169,0.747295
413,1,3,47.3989,139.106,0.758432
413,2,2,48.8885,192.471,0.751377
413,3,2,39.1933,210.526,0.79973
413,4,2,100.336,118.65,0.51512
413,5,3,67.5889,155.194,0.677183
413,6,1,36.5675,159.642,0.816535
413,7,2,57.9694,189.092,0.708573
413,8,3,63.4314,117.826,0.679838
413,9,1,69.9033,169.615,0.662003
413,10,2,35.6165,189.043,0.814078
413,11,2,48.3331,312.105,0.754548
413,12,2,77.6965,150.605,0.617851
413,13,2,47.0286,132.557,0.760335
413,14,3,31.6273,241.883,0.832032
413,15,1,28.2609,161.217,0.854901
